,team,conf,barthag,barthag_rk,adj_o,adj_o_rk,adj_d,adj_d_rk,adj_t,adj_t_rk,wab,nc_elite_sos,nc_fut_sos,nc_cur_sos,ov_elite_sos,ov_fut_sos,ov_cur_sos,seed,year
5721,Arizona St.,P12,0.61102,123,103.138,217,99.1659,63,69.0483,89,-5.573772021,23,0.6342,0.6342,30,0.7248,0.7248,NA,2024
5722,Seattle,WAC,0.609071,124,103.854,205,99.926,77,66.7874,228,-8.238341011,14,0.4463,0.4463,12,0.4442,0.4507,NA,2024
5723,UC San Diego,BW,0.607537,125,110.678,84,106.551,203,65.338,301,-6.130572472,13,0.3893,0.3893,10,0.3931,0.3985,NA,2024
5724,Georgia Tech,ACC,0.606155,126,107.834,130,103.866,147,67.4705,178,-5.807765771,22,0.5842,0.5842,29,0.7072,0.7072,NA,2024
5725,Notre Dame,ACC,0.60064,127,101.856,237,98.3049,43,64.2936,335,-7.876409754,22,0.4885,0.4885,29,0.6736,0.6736,NA,2024
5726,Drexel,CAA,0.599988,128,106.95,143,103.246,140,64.504,331,-6.611925407,13,0.4431,0.4431,12,0.4328,0.4328,NA,2024
5727,Sam Houston St.,CUSA,0.599275,129,105.526,171,101.897,115,67.7205,161,-5.722266913,17,0.4597,0.4597,14,0.4505,0.4505,NA,2024
5728,West Virginia,B12,0.598193,130,108.518,116,104.827,171,68.3668,124,-9.72648867,17,0.5776,0.5776,32,0.7414,0.7414,NA,2024
5729,Western Kentucky,CUSA,0.594369,131,105.179,176,101.742,108,75.1031,1,-6.552594865,7,0.3231,0.3231,10,0.4048,0.3889,15,2024
5730,Wichita St.,Amer,0.594181,132,104.751,186,101.335,100,68.1154,138,-11.03375769,13,0.4999,0.4999,17,0.5653,0.5653,NA,2024
5731,Akron,MAC,0.593241,133,105.008,177,101.618,104,65.7444,277,-4.462566856,19,0.5212,0.5212,13,0.426,0.4113,14,2024
5732,Morehead St.,OVC,0.586674,134,106.625,149,103.426,142,64.329,334,-3.400465768,20,0.4092,0.4092,12,0.3224,0.3048,14,2024
5733,Arkansas St.,SB,0.586566,135,112.725,59,109.348,258,68.0222,143,-8.828453155,21,0.5265,0.5265,15,0.4792,0.4872,NA,2024
5734,Oakland,Horz,0.586089,136,107.795,131,104.583,161,66.8156,223,-4.206760754,32,0.6431,0.6431,16,0.4569,0.4441,14,2024
5735,Missouri,SEC,0.585046,137,107.987,124,104.809,168,66.682,233,-11.39649371,22,0.4922,0.4922,31,0.679,0.679,NA,2024
5736,South Dakota St.,Sum,0.583357,138,107.524,137,104.423,153,67.9442,148,-7.465850303,12,0.4389,0.4389,11,0.4024,0.386,15,2024
5737,Tarleton St.,WAC,0.58077,139,108.363,119,105.335,181,66.4224,248,-2.980136615,18,0.4056,0.4056,13,0.4263,0.427,NA,2024
5738,Youngstown St.,Horz,0.566113,140,106.599,150,104.162,150,68.8884,95,-5.977901092,12,0.3122,0.3122,9,0.3341,0.3341,NA,2024
5739,UNC Greensboro,SC,0.561857,141,108.724,109,106.398,200,64.7662,321,-5.564498198,13,0.4053,0.4053,12,0.4294,0.4294,NA,2024
5740,Louisiana Lafayette,SB,0.561622,142,104.91,180,102.674,129,68.5419,111,-8.492103523,14,0.4402,0.4402,12,0.4331,0.4331,NA,2024
5741,Tulane,Amer,0.556354,143,109.124,104,106.997,217,72.7988,8,-9.24794137,11,0.4088,0.4088,18,0.5628,0.5628,NA,2024
5742,Missouri St.,MVC,0.555655,144,103.77,207,101.772,110,67.8182,154,-7.828235846,13,0.4226,0.4226,18,0.5463,0.5463,NA,2024
5743,Towson,CAA,0.554968,145,102.268,225,100.324,86,62.1811,357,-7.244366699,21,0.4807,0.4807,15,0.4606,0.4606,NA,2024
5744,St. Thomas,Sum,0.554845,146,106.742,146,104.717,165,62.9205,354,-9.122391514,10,0.293,0.293,8,0.3269,0.3269,NA,2024
5745,Toledo,MAC,0.552516,147,111.321,73,109.299,255,69.2835,77,-6.360014415,19,0.6042,0.6042,12,0.4555,0.4555,NA,2024
5746,Ohio,MAC,0.551422,148,107.66,136,105.745,186,67.3064,190,-9.146835967,8,0.3974,0.3974,8,0.3699,0.3699,NA,2024
5747,Liberty,CUSA,0.5502,149,107.954,126,106.079,190,64.4421,333,-8.189374235,15,0.4323,0.4323,13,0.4471,0.4471,NA,2024
5748,Wyoming,MWC,0.54884,150,108.075,122,106.249,196,67.1559,200,-7.115709456,17,0.4592,0.4592,24,0.5871,0.5871,NA,2024
5749,Wright St.,Horz,0.545462,151,115.281,36,113.467,339,71.4303,24,-9.292958308,16,0.4831,0.4831,10,0.3944,0.3944,NA,2024
5750,Oregon St.,P12,0.544164,152,106.099,159,104.478,157,65.1144,311,-7.626950867,17,0.4844,0.4844,27,0.6779,0.6779,NA,2024
5751,Murray St.,MVC,0.538484,153,107.014,142,105.588,185,64.4423,332,-12.26452483,14,0.4438,0.4438,18,0.5466,0.5466,NA,2024
5752,Furman,SC,0.534695,154,108.61,112,107.305,219,68.8512,97,-10.19024763,12,0.4036,0.4036,12,0.4458,0.4458,NA,2024
5753,Chattanooga,SC,0.532418,155,109.555,101,108.325,240,66.8027,225,-6.86603888,12,0.3206,0.3206,11,0.3963,0.3963,NA,2024
5754,Montana,BSky,0.530881,156,110.826,81,109.64,268,66.2018,260,-5.819548287,19,0.4099,0.4099,11,0.3695,0.3725,NA,2024
5755,Delaware,CAA,0.516365,157,104.219,193,103.627,144,67.3645,187,-9.09717556,11,0.4211,0.4211,10,0.4122,0.4122,NA,2024
5756,UC Davis,BW,0.515202,158,102.069,229,101.531,102,67.1267,203,-8.309669255,11,0.3458,0.3458,10,0.3931,0.3931,NA,2024
5757,Colgate,Pat,0.513333,159,102.26,226,101.787,112,66.2462,256,-4.11203476,24,0.5549,0.5549,12,0.3462,0.3296,14,2024
5758,Quinnipiac,MAAC,0.510964,160,105.658,169,105.256,178,71.182,29,-5.305797039,12,0.3191,0.3191,8,0.3215,0.3193,NA,2024
5759,UTEP,CUSA,0.510567,161,97.9404,301,97.581,35,69.572,69,-10.53690158,10,0.3768,0.3768,11,0.4348,0.4348,NA,2024
5760,Weber St.,BSky,0.510034,162,107.15,140,106.777,213,65.4135,298,-7.101294786,17,0.4323,0.4323,11,0.3854,0.3854,NA,2024
5761,Stony Brook,CAA,0.506597,163,106.052,162,105.808,188,67.4056,182,-7.864045336,22,0.4715,0.4715,15,0.4595,0.4595,NA,2024
5762,Eastern Washington,BSky,0.501058,164,110.467,86,110.426,282,70.5005,44,-4.702875754,26,0.5363,0.5363,15,0.4218,0.4218,NA,2024
5763,East Carolina,Amer,0.499318,165,104.761,185,104.786,166,64.8488,318,-10.66523074,10,0.3684,0.3684,16,0.5234,0.5234,NA,2024
5764,Winthrop,BSth,0.497422,166,105.984,163,106.079,191,66.9163,217,-9.466159096,17,0.4036,0.4036,13,0.3997,0.3997,NA,2024
5765,UMass Lowell,AE,0.486111,167,104.87,181,105.378,183,69.7258,65,-5.973032006,9,0.3022,0.3022,9,0.3428,0.3428,NA,2024
5766,UNC Asheville,BSth,0.481962,168,105.968,164,106.635,206,68.1638,135,-6.681390857,15,0.4292,0.4292,11,0.4062,0.4062,NA,2024
5767,Bryant,AE,0.479587,169,99.9194,265,100.632,89,74.18,3,-7.219309795,18,0.4699,0.4699,13,0.4104,0.4104,NA,2024
5768,Longwood,BSth,0.477539,170,104.01,201,104.826,170,66.8673,221,-8.657255135,8,0.2576,0.2576,11,0.3658,0.3478,16,2024
5769,Kent St.,MAC,0.477448,171,104.958,179,105.785,187,66.6328,239,-11.48913513,17,0.4846,0.4846,12,0.4151,0.4151,NA,2024
5770,Fort Wayne,Horz,0.476518,172,103.226,216,104.073,149,70.6925,37,-7.853381238,10,0.2656,0.2656,9,0.3397,0.3305,NA,2024
5771,Hawaii,BW,0.475685,173,104.063,198,104.948,173,65.9598,268,-9.234131336,10,0.3496,0.3496,10,0.3937,0.3937,NA,2024
5772,Saint Louis,A10,0.473644,174,111.238,76,112.264,326,69.4026,74,-10.81845178,17,0.5251,0.5251,20,0.6098,0.6098,NA,2024
5773,Little Rock,OVC,0.472756,175,105.693,168,106.7,211,68.8824,96,-9.586923261,6,0.3543,0.3543,5,0.2863,0.2815,NA,2024
5774,La Salle,A10,0.472439,176,105.625,170,106.643,207,66.6916,231,-9.617963095,12,0.3407,0.3407,16,0.5119,0.5119,NA,2024
5775,Illinois Chicago,MVC,0.467625,177,100.438,259,101.577,103,68.1349,136,-13.20850762,12,0.3899,0.3899,17,0.5356,0.5356,NA,2024
5776,Utah Valley,WAC,0.466308,178,98.1792,296,99.3383,68,67.7008,163,-9.639532432,20,0.5173,0.5173,14,0.4736,0.4736,NA,2024
5777,Brown,Ivy,0.464562,179,104.021,200,105.313,179,67.2033,197,-11.75225373,13,0.4461,0.4461,14,0.4891,0.4891,NA,2024
5778,Loyola Marymount,WCC,0.463518,180,108.014,123,109.396,260,64.8271,319,-11.66692359,14,0.4396,0.4396,18,0.4919,0.4919,NA,2024
5779,Fordham,A10,0.45716,181,100.459,258,101.97,118,68.7976,100,-12.33173738,11,0.3894,0.3894,17,0.5465,0.5465,NA,2024
5780,Texas A&M Corpus Chris,Slnd,0.452927,182,99.5998,276,101.249,98,68.7057,104,-6.404412131,19,0.3477,0.3477,11,0.2986,0.2986,NA,2024
5781,Rice,Amer,0.452107,183,107.05,141,108.854,245,65.8298,271,-12.80764196,22,0.456,0.456,19,0.5405,0.5405,NA,2024
5782,Temple,Amer,0.451936,184,102.073,228,103.799,146,66.7976,227,-11.47174984,13,0.4324,0.4324,17,0.5445,0.5445,NA,2024
5783,East Tennessee St.,SC,0.450606,185,101.825,239,103.596,143,66.9427,214,-9.673704426,14,0.4159,0.4159,13,0.444,0.444,NA,2024
5784,Georgetown,BE,0.450402,186,109.084,105,110.989,294,66.6374,238,-10.78616826,10,0.3804,0.3804,30,0.6545,0.6545,NA,2024
5785,Pepperdine,WCC,0.444721,187,106.076,161,108.144,238,67.5142,176,-12.02896227,16,0.4462,0.4462,18,0.4837,0.4837,NA,2024
5786,Fairfield,MAAC,0.444606,188,107.228,138,109.322,257,68.3864,123,-7.96396622,12,0.3751,0.3751,8,0.3481,0.3445,NA,2024
5787,Vanderbilt,SEC,0.442644,189,104.111,195,106.218,195,65.6819,282,-10.55331993,14,0.4849,0.4849,31,0.6884,0.6884,NA,2024
5788,Stephen F. Austin,WAC,0.440154,190,100.001,264,102.115,123,69.343,75,-9.443431017,12,0.393,0.393,12,0.4395,0.4395,NA,2024
5789,UMKC,Sum,0.431725,191,100.618,257,103.052,137,66.4762,244,-11.0007989,17,0.3814,0.3814,12,0.3667,0.3667,NA,2024
5790,Long Beach St.,BW,0.431714,192,105.339,174,107.887,230,71.4623,23,-8.046142262,15,0.4236,0.4236,14,0.4469,0.4325,15,2024
5791,Illinois St.,MVC,0.429885,193,101.904,236,104.437,155,63.7299,344,-9.949562398,11,0.3735,0.3735,16,0.5098,0.5098,NA,2024
5792,Gardner Webb,BSth,0.428117,194,102.02,232,104.621,163,69.4173,73,-10.11487171,18,0.4985,0.4985,13,0.443,0.443,NA,2024
5793,Louisville,ACC,0.422201,195,104.042,199,106.92,216,69.5813,68,-12.62174893,13,0.4393,0.4393,27,0.6677,0.6677,NA,2024
5794,Rhode Island,A10,0.421542,196,106.097,160,109.057,251,68.678,106,-11.99564936,16,0.4814,0.4814,18,0.569,0.569,NA,2024
5795,Texas St.,SB,0.419707,197,98.929,285,101.756,109,66.3699,250,-10.35980804,24,0.5154,0.5154,16,0.4788,0.4788,NA,2024
5796,Penn,Ivy,0.418892,198,108.397,118,111.527,310,65.5213,290,-11.23085777,22,0.4685,0.4685,18,0.4869,0.4869,NA,2024
5797,Northern Kentucky,Horz,0.418685,199,101.611,241,104.552,160,67.9547,146,-9.516302594,20,0.4555,0.4555,12,0.399,0.399,NA,2024
5798,Monmouth,CAA,0.417302,200,104.674,188,107.757,226,67.7572,158,-8.495998873,18,0.518,0.518,14,0.4658,0.4658,NA,2024
5799,Tulsa,Amer,0.417037,201,101.43,245,104.427,154,70.483,45,-9.119333087,6,0.29,0.29,13,0.4808,0.4808,NA,2024
5800,Columbia,Ivy,0.415391,202,106.421,154,109.631,267,68.5338,113,-9.869482197,7,0.2491,0.2491,11,0.3829,0.3829,NA,2024
5801,Montana St.,BSky,0.412956,203,103.308,215,106.517,201,68.4958,114,-12.60578334,11,0.3608,0.3608,9,0.3636,0.3636,16,2024
5802,George Washington,A10,0.41264,204,106.125,158,109.433,261,70.0632,51,-9.996816709,8,0.2946,0.2946,16,0.5008,0.5008,NA,2024
5803,Eastern Kentucky,ASun,0.410746,205,106.663,147,110.063,275,68.4804,117,-9.461397281,19,0.4271,0.4271,11,0.3453,0.3453,NA,2024
5804,Cleveland St.,Horz,0.409972,206,106.371,155,109.793,270,67.3689,185,-8.635106331,18,0.432,0.432,11,0.3901,0.3895,NA,2024
5805,Northern Colorado,BSky,0.408015,207,107.838,129,111.385,307,69.9313,55,-8.902063886,11,0.358,0.358,9,0.3604,0.3588,NA,2024
5806,Saint Peter's,MAAC,0.40374,208,96.8481,314,100.188,82,64.0442,337,-8.790790523,15,0.4219,0.4219,11,0.3815,0.3641,15,2024
5807,Radford,BSth,0.399128,209,107.156,139,111.037,299,63.5788,345,-11.10342002,18,0.4078,0.4078,13,0.4097,0.4097,NA,2024
5808,Jacksonville St.,CUSA,0.398466,210,101.125,249,104.812,169,64.6164,326,-12.94179152,11,0.3415,0.3415,11,0.4055,0.4055,NA,2024
5809,Harvard,Ivy,0.393838,211,101.018,253,104.877,172,67.5612,172,-7.529676696,15,0.423,0.423,14,0.4681,0.4681,NA,2024
5810,Northeastern,CAA,0.393646,212,105.008,178,109.028,249,65.7224,279,-14.15060623,16,0.4934,0.4934,13,0.4608,0.4608,NA,2024
5811,Evansville,MVC,0.393357,213,101.461,243,105.356,182,68.6209,107,-8.936961217,14,0.341,0.341,18,0.5183,0.5185,NA,2024
5812,Mercer,SC,0.391571,214,103.513,211,107.557,222,65.9778,266,-11.50960384,12,0.3253,0.3253,12,0.4117,0.4117,NA,2024
5813,San Jose St.,MWC,0.390164,215,104.83,182,108.981,247,65.7509,276,-13.53048282,11,0.3793,0.3793,22,0.5798,0.5798,NA,2024
5814,Marist,MAAC,0.387622,216,96.3018,322,100.209,85,64.5587,328,-9.986996329,6,0.2869,0.2869,6,0.3175,0.3175,NA,2024
5815,Abilene Christian,WAC,0.386379,217,100.324,262,104.441,156,68.4951,116,-11.16788781,15,0.4591,0.4591,13,0.4661,0.4661,NA,2024
5816,UC Riverside,BW,0.38509,218,103.54,209,107.84,229,66.8892,219,-11.71844739,21,0.4524,0.4524,14,0.4326,0.4326,NA,2024
5817,South Alabama,SB,0.381245,219,102.98,220,107.409,221,68.0433,142,-11.06377302,11,0.2943,0.2943,11,0.3846,0.3846,NA,2024
5818,North Dakota,Sum,0.380161,220,104.771,184,109.321,256,66.6775,234,-9.980033712,11,0.2948,0.2948,9,0.3299,0.3299,NA,2024
5819,Rider,MAAC,0.380149,221,102.21,227,106.649,208,67.8649,151,-10.99216727,28,0.5811,0.5811,14,0.4175,0.4175,NA,2024
5820,Lipscomb,ASun,0.378867,222,109.055,106,113.845,345,69.2039,83,-7.3105356,16,0.4502,0.4502,10,0.363,0.363,NA,2024
5821,Wofford,SC,0.376944,223,105.439,172,110.149,277,65.5813,287,-9.01589849,16,0.414,0.414,13,0.4469,0.4469,NA,2024
5822,Merrimack,NEC,0.375498,224,95.4627,330,99.7803,75,67.2396,194,-7.676735699,20,0.4541,0.4541,10,0.2906,0.2906,NA,2024
5823,Air Force,MWC,0.370783,225,106.525,151,111.538,313,61.9318,359,-13.28393142,6,0.2929,0.2929,21,0.5553,0.5553,NA,2024
5824,Mount St. Mary's,MAAC,0.370196,226,101.983,234,106.806,214,68.9548,92,-14.86494741,14,0.3748,0.3748,9,0.3445,0.3445,NA,2024
5825,Cal Baptist,WAC,0.368753,227,101.349,246,106.199,194,63.5543,348,-11.94553142,8,0.3054,0.3054,11,0.4159,0.4159,NA,2024
5826,Fresno St.,MWC,0.362247,228,102.47,221,107.636,223,65.5236,289,-11.0975404,13,0.3836,0.3836,23,0.5804,0.5804,NA,2024
5827,Cal St. Fullerton,BW,0.360867,229,99.1603,282,104.214,151,66.3432,253,-11.63392262,22,0.4753,0.4753,15,0.4458,0.4458,NA,2024
5828,Georgia St.,SB,0.355871,230,103.859,204,109.358,259,67.9161,149,-11.64718629,15,0.4031,0.4031,12,0.424,0.424,NA,2024
5829,Iona,MAAC,0.35518,231,102.306,224,107.751,225,66.94,215,-12.52984712,16,0.4807,0.4807,9,0.3782,0.3782,NA,2024
5830,Tennessee Martin,OVC,0.352047,232,104.83,183,110.541,283,72.7924,9,-6.925098698,14,0.3572,0.3572,9,0.3052,0.3052,NA,2024
5831,Stetson,ASun,0.349061,233,108.201,120,114.227,348,65.9793,265,-6.865184225,20,0.4423,0.4423,13,0.3705,0.3529,16,2024
5832,UTSA,Amer,0.34881,234,106.342,156,112.275,327,70.5528,42,-14.51154993,8,0.3132,0.3132,14,0.4819,0.4819,NA,2024
5833,Bowling Green,MAC,0.346972,235,101.349,247,107.079,218,67.6038,171,-9.447810824,7,0.3161,0.3161,7,0.3388,0.3388,NA,2024
5834,Nicholls St.,Slnd,0.342009,236,103.457,212,109.515,265,66.2255,257,-8.003008212,23,0.4975,0.4975,13,0.3713,0.3713,NA,2024
5835,Cal St. Northridge,BW,0.338668,237,98.6955,287,104.609,162,72.6528,11,-10.36268148,8,0.2858,0.2858,9,0.3779,0.3779,NA,2024
5836,UC Santa Barbara,BW,0.338637,238,104.102,196,110.342,280,67.282,192,-10.49569025,11,0.3215,0.3215,10,0.3923,0.3923,NA,2024
5837,North Florida,ASun,0.337095,239,105.378,173,111.761,317,67.1047,204,-11.5241354,15,0.3967,0.3967,10,0.3474,0.3474,NA,2024
5838,Lamar,Slnd,0.336563,240,101.93,235,108.127,237,68.3239,128,-9.827507174,11,0.3491,0.3491,9,0.3127,0.3127,NA,2024
5839,Portland St.,BSky,0.334997,241,98.4778,292,104.528,159,69.2673,80,-10.86718864,10,0.3403,0.3403,9,0.3624,0.3624,NA,2024
5840,Florida Gulf Coast,ASun,0.334763,242,101.83,238,108.096,236,63.8873,340,-13.21025035,17,0.4525,0.4525,11,0.3685,0.3685,NA,2024
5841,Marshall,SB,0.334712,243,99.9038,266,106.053,189,70.5384,43,-13.91191392,15,0.4975,0.4975,13,0.4629,0.4629,NA,2024
5842,Milwaukee,Horz,0.334003,244,105.764,166,112.306,328,69.8722,61,-9.914039302,15,0.4102,0.4102,10,0.3813,0.3813,NA,2024
5843,San Diego,WCC,0.333074,245,100.11,263,106.34,198,71.1661,30,-7.750332737,10,0.3605,0.3605,16,0.4715,0.4715,NA,2024
5844,Cal St. Bakersfield,BW,0.331701,246,99.8128,269,106.082,192,64.7162,323,-13.66853536,16,0.3953,0.3953,12,0.4173,0.4173,NA,2024
5845,Idaho St.,BSky,0.329616,247,102.459,222,108.983,248,63.8395,341,-15.32963256,13,0.3632,0.3632,10,0.3678,0.3678,NA,2024
5846,Southern,SWAC,0.327029,248,96.692,316,102.954,135,67.6844,165,-8.10116257,32,0.5351,0.5351,15,0.3308,0.3308,NA,2024
5847,Miami OH,MAC,0.325567,249,98.7114,286,105.165,176,67.3369,188,-12.37873484,14,0.4127,0.4127,10,0.3811,0.3811,NA,2024
5848,Maine,AE,0.324962,250,95.4662,328,101.732,107,65.511,291,-11.99716979,14,0.4127,0.4127,11,0.3974,0.3974,NA,2024
5849,Albany,AE,0.324416,251,103.852,206,110.692,287,73.0375,6,-13.87342452,13,0.3956,0.3956,11,0.3947,0.3947,NA,2024
5850,Southern Utah,WAC,0.317301,252,103.874,202,111.031,297,69.5555,71,-15.17593447,16,0.4165,0.4165,13,0.4507,0.4507,NA,2024
5851,Norfolk St.,MEAC,0.316611,253,100.956,255,107.942,231,66.5011,243,-6.912490348,15,0.4031,0.4031,9,0.2919,0.2972,NA,2024
5852,UMBC,AE,0.315932,254,104.271,192,111.516,309,73.2086,5,-16.79062844,10,0.3226,0.3226,9,0.3559,0.3559,NA,2024
5853,Canisius,MAAC,0.314471,255,99.7388,271,106.732,212,67.0303,211,-13.17719592,19,0.5081,0.5081,10,0.3955,0.3955,NA,2024
5854,Southern Miss,SB,0.311095,256,99.502,278,106.624,205,67.8064,155,-10.93996614,12,0.4146,0.4146,11,0.4271,0.4271,NA,2024
5855,Green Bay,Horz,0.30935,257,101.674,240,109.029,250,63.5784,346,-9.121417184,17,0.4168,0.4168,11,0.3837,0.3837,NA,2024
5856,Austin Peay,ASun,0.307385,258,106.924,144,114.75,351,64.5244,330,-10.43468737,14,0.4538,0.4538,9,0.3599,0.3599,NA,2024
5857,Ball St.,MAC,0.307152,259,102.063,230,109.544,266,66.6457,237,-12.47000037,10,0.3226,0.3226,8,0.3241,0.3241,NA,2024
5858,Queens,ASun,0.306665,260,103.431,214,111.034,298,72.7864,10,-13.53412259,19,0.5021,0.5021,12,0.4007,0.4007,NA,2024
5859,North Dakota St.,Sum,0.305131,261,103.113,219,110.763,289,65.6662,284,-11.87050026,15,0.4254,0.4254,11,0.404,0.404,NA,2024
5860,Middle Tennessee,CUSA,0.299514,262,98.0251,298,105.541,184,65.336,302,-13.12175537,12,0.4467,0.4467,12,0.4795,0.4795,NA,2024
5861,Western Illinois,OVC,0.297455,263,96.9953,312,104.522,158,64.6125,327,-7.952859796,16,0.3369,0.3369,9,0.288,0.288,NA,2024
5862,Grambling St.,SWAC,0.295144,264,98.5381,291,106.287,197,64.9005,316,-7.971222165,32,0.5572,0.5572,16,0.3532,0.3358,16,2024
5863,North Carolina Central,MEAC,0.294201,265,104.081,197,112.31,329,66.4587,246,-9.602532838,13,0.3442,0.3442,8,0.2631,0.2631,NA,2024
5864,Central Michigan,MAC,0.292926,266,95.563,326,103.174,138,65.3222,305,-8.175717896,23,0.4825,0.4825,14,0.3934,0.3934,NA,2024
5865,North Alabama,ASun,0.292444,267,103.87,203,112.165,322,67.7266,159,-12.06404187,18,0.4283,0.4283,11,0.3617,0.3617,NA,2024
5866,Nebraska Omaha,Sum,0.290178,268,102.431,223,110.717,288,67.3709,184,-13.27765474,14,0.3252,0.3252,10,0.35,0.35,NA,2024
5867,Lehigh,Pat,0.289194,269,98.6603,288,106.685,210,70.0587,52,-13.43028177,22,0.4898,0.4898,10,0.3249,0.3249,NA,2024
5868,Georgia Southern,SB,0.288912,270,104.194,194,112.683,332,68.895,94,-17.821071,17,0.4485,0.4485,14,0.4454,0.4454,NA,2024
5869,Bucknell,Pat,0.288693,271,98.6085,290,106.652,209,64.8251,320,-14.50402149,18,0.5131,0.5131,10,0.347,0.347,NA,2024
5870,Portland,WCC,0.284593,272,103.573,208,112.217,323,67.7018,162,-13.14530465,12,0.4185,0.4185,18,0.5056,0.5056,NA,2024
5871,Binghamton,AE,0.281657,273,101.318,248,109.911,272,66.5719,240,-10.59094141,14,0.3415,0.3415,11,0.3611,0.3611,NA,2024
5872,Utah Tech,WAC,0.28018,274,99.1948,281,107.677,224,70.2714,50,-13.93801762,18,0.4364,0.4364,14,0.4601,0.4601,NA,2024
5873,Texas Southern,SWAC,0.276253,275,98.0476,297,106.613,204,67.6884,164,-10.58835139,33,0.6012,0.6012,14,0.3442,0.3442,NA,2024
5874,New Mexico St.,CUSA,0.275529,276,99.1417,284,107.836,228,66.212,258,-12.43142568,18,0.4423,0.4423,15,0.4712,0.4712,NA,2024
5875,Howard,MEAC,0.274849,277,104.311,191,113.493,340,67.7997,156,-12.1041689,12,0.4187,0.4187,8,0.3076,0.3076,16,2024
5876,Central Connecticut,NEC,0.273811,278,99.6108,275,108.428,241,66.714,230,-8.056670787,11,0.3678,0.3678,6,0.2582,0.2582,NA,2024
5877,New Hampshire,AE,0.271428,279,97.611,308,106.362,199,71.3387,25,-9.343179025,21,0.4492,0.4492,14,0.415,0.415,NA,2024
5878,Oral Roberts,Sum,0.270572,280,102.061,231,111.253,306,67.6702,166,-13.45820568,20,0.4759,0.4759,13,0.4203,0.4203,NA,2024
5879,Denver,Sum,0.269441,281,105.807,165,115.393,352,70.4754,46,-12.21770796,13,0.3203,0.3203,10,0.358,0.358,NA,2024
5880,The Citadel,SC,0.268472,282,100.756,256,109.932,273,65.3697,300,-15.7273619,11,0.344,0.344,11,0.4207,0.4207,NA,2024
5881,USC Upstate,BSth,0.267733,283,99.146,283,108.211,239,67.08,207,-15.17980785,14,0.405,0.405,11,0.4125,0.4125,NA,2024
5882,Kennesaw St.,ASun,0.26734,284,103.448,213,112.926,335,74.047,4,-12.52289,10,0.3622,0.3622,8,0.3271,0.3271,NA,2024
5883,Presbyterian,BSth,0.267002,285,101.57,242,110.893,293,67.4934,177,-14.04547539,8,0.2581,0.2581,9,0.3498,0.3441,NA,2024
5884,Niagara,MAAC,0.265036,286,101.432,244,110.84,292,67.2928,191,-12.35327464,10,0.356,0.356,8,0.338,0.338,NA,2024
5885,Wagner,NEC,0.25483,287,95.4636,329,104.8,167,61.3974,361,-11.69620782,13,0.3632,0.3632,9,0.2928,0.2729,16,2024
5886,SIU Edwardsville,OVC,0.247424,288,99.7189,272,109.847,271,66.9057,218,-11.95969365,14,0.3743,0.3743,9,0.3079,0.3079,NA,2024
5887,FIU,CUSA,0.246744,289,99.8477,268,110.024,274,70.284,49,-16.25771911,12,0.3961,0.3961,12,0.4499,0.4499,NA,2024
5888,Louisiana Monroe,SB,0.243964,290,99.9022,267,110.227,278,67.0637,209,-13.32839974,18,0.406,0.406,14,0.4328,0.4328,NA,2024
5889,Sacred Heart,NEC,0.243868,291,101.015,254,111.46,308,69.2364,82,-12.72493453,12,0.3395,0.3395,7,0.2603,0.2603,NA,2024
5890,Valparaiso,MVC,0.242675,292,99.3859,279,109.725,269,67.8864,150,-17.26827282,14,0.3692,0.3692,18,0.5358,0.5358,NA,2024
5891,Boston University,Pat,0.241643,293,97.7858,306,108.011,235,65.8444,270,-14.09931007,9,0.372,0.372,6,0.2781,0.2781,NA,2024
5892,Old Dominion,SB,0.241338,294,97.7309,307,107.966,233,69.8174,62,-19.30370244,13,0.4882,0.4882,12,0.4627,0.4627,NA,2024
5893,Alcorn St.,SWAC,0.241252,295,105.193,175,116.215,355,66.6458,236,-11.31168226,35,0.7143,0.7143,16,0.3936,0.3936,NA,2024
5894,Tennessee St.,OVC,0.238749,296,97.5994,309,107.954,232,68.2927,130,-11.39107973,12,0.324,0.324,8,0.2864,0.2864,NA,2024
5895,American,Pat,0.23678,297,101.986,233,112.912,334,62.9037,355,-12.41601761,14,0.3665,0.3665,8,0.2812,0.2812,NA,2024
5896,DePaul,BE,0.236473,298,100.432,260,111.209,305,67.7243,160,-15.18546517,20,0.5364,0.5364,34,0.723,0.723,NA,2024
5897,South Carolina St.,MEAC,0.235792,299,97.9495,300,108.495,242,68.8028,99,-12.90583362,19,0.476,0.476,12,0.3474,0.3474,NA,2024
5898,Jacksonville,ASun,0.22861,300,98.3229,294,109.291,254,65.7974,273,-12.02513282,18,0.3683,0.3683,11,0.3457,0.3457,NA,2024
5899,Delaware St.,MEAC,0.228003,301,94.4764,338,105.047,174,68.7483,101,-14.02846983,14,0.3976,0.3976,9,0.3114,0.3023,NA,2024
5900,Northern Illinois,MAC,0.224567,302,101.081,250,112.582,330,68.2131,133,-14.17461193,21,0.5302,0.5302,14,0.4425,0.4425,NA,2024
5901,Campbell,CAA,0.224265,303,100.418,261,111.86,319,66.3575,251,-13.7495361,8,0.2641,0.2641,9,0.3517,0.3517,NA,2024
5902,Bellarmine,ASun,0.223092,304,99.7453,270,111.177,303,65.0376,312,-17.47324989,21,0.5047,0.5047,13,0.4026,0.4026,NA,2024
